rank,anum,verdict,engine,file
11599,A251200,PROOF,order-line-tail,papers/11501-12000/11599-PROOF.pdf
11600,A259513,PROOF,order-line,papers/11501-12000/11600-PROOF.pdf
11601,A265930,PROOF,order-line-tail,papers/11501-12000/11601-PROOF.pdf
11602,A279922,PROOF,order-line-tail,papers/11501-12000/11602-PROOF.pdf
11603,A283570,PROOF,order-line,papers/11501-12000/11603-PROOF.pdf
11604,A267907,PROOF,order-line-tail,papers/11501-12000/11604-PROOF.pdf
11605,A282373,PROOF,order-line,papers/11501-12000/11605-PROOF.pdf
11606,A229592,PROOF,order-line-tail,papers/11501-12000/11606-PROOF.pdf
11607,A268910,PROOF,order-line-tail,papers/11501-12000/11607-PROOF.pdf
11608,A268977,PROOF,order-line-tail,papers/11501-12000/11608-PROOF.pdf
11609,A237941,PROOF,order-line,papers/11501-12000/11609-PROOF.pdf
11610,A259249,PROOF,order-line,papers/11501-12000/11610-PROOF.pdf
11611,A223998,PROOF,order-line-tail,papers/11501-12000/11611-PROOF.pdf
11612,A251226,PROOF,order-line-tail,papers/11501-12000/11612-PROOF.pdf
11613,A302068,PROOF,order-line-tail,papers/11501-12000/11613-PROOF.pdf
11614,A254265,PROOF,order-line-tail,papers/11501-12000/11614-PROOF.pdf
11615,A301840,PROOF,order-line-tail,papers/11501-12000/11615-PROOF.pdf
11616,A237294,PROOF,order-line,papers/11501-12000/11616-PROOF.pdf
11617,A251804,PROOF,order-line-tail,papers/11501-12000/11617-PROOF.pdf
11618,A302080,PROOF,order-line-tail,papers/11501-12000/11618-PROOF.pdf
11619,A301883,PROOF,order-line-tail,papers/11501-12000/11619-PROOF.pdf
11620,A224277,PROOF,order-line-tail,papers/11501-12000/11620-PROOF.pdf
11621,A269205,PROOF,order-line-tail,papers/11501-12000/11621-PROOF.pdf
11622,A269218,PROOF,order-line-tail,papers/11501-12000/11622-PROOF.pdf
11623,A264205,PROOF,order-line-tail,papers/11501-12000/11623-PROOF.pdf
11624,A279302,PROOF,order-line-tail,papers/11501-12000/11624-PROOF.pdf
11625,A279659,PROOF,order-line-tail,papers/11501-12000/11625-PROOF.pdf
11626,A251246,PROOF,order-line-tail,papers/11501-12000/11626-PROOF.pdf
11627,A302149,PROOF,order-line-tail,papers/11501-12000/11627-PROOF.pdf
11628,A254385,PROOF,order-line,papers/11501-12000/11628-PROOF.pdf
11629,A250514,PROOF,order-line,papers/11501-12000/11629-PROOF.pdf
11630,A250450,PROOF,order-line,papers/11501-12000/11630-PROOF.pdf
11631,A229369,PROOF,order-line-tail,papers/11501-12000/11631-PROOF.pdf
11632,A233024,PROOF,order-line,papers/11501-12000/11632-PROOF.pdf
11633,A269825,PROOF,order-line-tail,papers/11501-12000/11633-PROOF.pdf
11634,A277784,PROOF,order-line-tail,papers/11501-12000/11634-PROOF.pdf
11635,A224387,PROOF,order-line,papers/11501-12000/11635-PROOF.pdf
11636,A250672,PROOF,order-line-tail,papers/11501-12000/11636-PROOF.pdf
11637,A263552,PROOF,order-line,papers/11501-12000/11637-PROOF.pdf
11638,A301783,PROOF,order-line,papers/11501-12000/11638-PROOF.pdf
11639,A229605,PROOF,order-line-tail,papers/11501-12000/11639-PROOF.pdf
11640,A229684,PROOF,order-line-tail,papers/11501-12000/11640-PROOF.pdf
11641,A301406,PROOF,order-line-tail,papers/11501-12000/11641-PROOF.pdf
11642,A303425,PROOF,order-line,papers/11501-12000/11642-PROOF.pdf
11643,A223972,PROOF,order-line,papers/11501-12000/11643-PROOF.pdf
11644,A253348,PROOF,order-line-tail,papers/11501-12000/11644-PROOF.pdf
11645,A253355,PROOF,order-line-tail,papers/11501-12000/11645-PROOF.pdf
11646,A269212,PROOF,order-line-tail,papers/11501-12000/11646-PROOF.pdf
11647,A224203,PROOF,order-line-tail,papers/11501-12000/11647-PROOF.pdf
11648,A233017,PROOF,order-line,papers/11501-12000/11648-PROOF.pdf
11649,A176126,PROOF,quadratic,papers/11501-12000/11649-PROOF.pdf
11650,A191625,PROOF,quadratic,papers/11501-12000/11650-PROOF.pdf
11651,A186341,PROOF,quadratic,papers/11501-12000/11651-PROOF.pdf
11652,A026743,PROOF,quadratic,papers/11501-12000/11652-PROOF.pdf
11653,A191786,PROOF,quadratic,papers/11501-12000/11653-PROOF.pdf
11654,A210496,PROOF,quadratic,papers/11501-12000/11654-PROOF.pdf
11655,A182892,PROOF,quadratic,papers/11501-12000/11655-PROOF.pdf
11656,A270724,PROOF,quadratic,papers/11501-12000/11656-PROOF.pdf
11657,A190171,PROOF,quadratic,papers/11501-12000/11657-PROOF.pdf
11658,A257515,PROOF,quadratic,papers/11501-12000/11658-PROOF.pdf
11659,A190788,PROOF,quadratic,papers/11501-12000/11659-PROOF.pdf
11660,A095981,PROOF,quadratic,papers/11501-12000/11660-PROOF.pdf
11661,A212205,PROOF,quadratic,papers/11501-12000/11661-PROOF.pdf
11662,A270661,PROOF,quadratic,papers/11501-12000/11662-PROOF.pdf
11663,A157021,PROOF,quadratic,papers/11501-12000/11663-PROOF.pdf
11664,A165537,PROOF,quadratic,papers/11501-12000/11664-PROOF.pdf
11665,A166287,PROOF,quadratic,papers/11501-12000/11665-PROOF.pdf
11666,A174013,PROOF,quadratic,papers/11501-12000/11666-PROOF.pdf
11667,A178072,PROOF,quadratic,papers/11501-12000/11667-PROOF.pdf
11668,A182894,PROOF,quadratic,papers/11501-12000/11668-PROOF.pdf
11669,A114584,PROOF,quadratic,papers/11501-12000/11669-PROOF.pdf
11670,A164586,PROOF,quadratic,papers/11501-12000/11670-PROOF.pdf
11671,A189053,PROOF,quadratic,papers/11501-12000/11671-PROOF.pdf
11672,A182904,PROOF,quadratic,papers/11501-12000/11672-PROOF.pdf
11673,A274295,PROOF,quadratic,papers/11501-12000/11673-PROOF.pdf
11674,A226434,PROOF,quadratic,papers/11501-12000/11674-PROOF.pdf
11675,A257104,PROOF,quadratic,papers/11501-12000/11675-PROOF.pdf
11676,A108600,PROOF,quadratic,papers/11501-12000/11676-PROOF.pdf
11677,A114851,PROOF,quadratic,papers/11501-12000/11677-PROOF.pdf
11678,A125306,PROOF,quadratic,papers/11501-12000/11678-PROOF.pdf
11679,A166290,PROOF,quadratic,papers/11501-12000/11679-PROOF.pdf
11680,A228770,PROOF,quadratic,papers/11501-12000/11680-PROOF.pdf
11681,A257300,PROOF,quadratic,papers/11501-12000/11681-PROOF.pdf
11682,A089324,PROOF,quadratic,papers/11501-12000/11682-PROOF.pdf
11683,A104625,PROOF,quadratic,papers/11501-12000/11683-PROOF.pdf
11684,A113956,PROOF,quadratic,papers/11501-12000/11684-PROOF.pdf
11685,A116383,PROOF,quadratic,papers/11501-12000/11685-PROOF.pdf
11686,A162548,PROOF,quadratic,papers/11501-12000/11686-PROOF.pdf
11687,A173993,PROOF,quadratic,papers/11501-12000/11687-PROOF.pdf
11688,A244886,PROOF,quadratic,papers/11501-12000/11688-PROOF.pdf
11689,A157003,PROOF,quadratic,papers/11501-12000/11689-PROOF.pdf
11690,A162482,PROOF,quadratic,papers/11501-12000/11690-PROOF.pdf
11691,A163493,PROOF,quadratic,papers/11501-12000/11691-PROOF.pdf
11692,A191398,PROOF,quadratic,papers/11501-12000/11692-PROOF.pdf
11693,A135582,PROOF,quadratic,papers/11501-12000/11693-PROOF.pdf
11694,A139376,PROOF,quadratic,papers/11501-12000/11694-PROOF.pdf
11695,A346074,PROOF,quadratic,papers/11501-12000/11695-PROOF.pdf
11696,A190166,PROOF,quadratic,papers/11501-12000/11696-PROOF.pdf
11697,A025251,PROOF,quadratic,papers/11501-12000/11697-PROOF.pdf
11698,A228771,PROOF,quadratic,papers/11501-12000/11698-PROOF.pdf
11699,A025268,PROOF,quadratic,papers/11501-12000/11699-PROOF.pdf
11700,A025272,PROOF,quadratic,papers/11501-12000/11700-PROOF.pdf
11701,A162475,PROOF,quadratic,papers/11501-12000/11701-PROOF.pdf
11702,A385252,PROOF,quadratic,papers/11501-12000/11702-PROOF.pdf
11703,A114464,PROOF,quadratic,papers/11501-12000/11703-PROOF.pdf
11704,A127154,PROOF,quadratic,papers/11501-12000/11704-PROOF.pdf
11705,A135335,PROOF,quadratic,papers/11501-12000/11705-PROOF.pdf
11706,A165540,PROOF,quadratic,papers/11501-12000/11706-PROOF.pdf
11707,A171416,PROOF,quadratic,papers/11501-12000/11707-PROOF.pdf
11708,A188314,PROOF,quadratic,papers/11501-12000/11708-PROOF.pdf
11709,A247170,PROOF,quadratic,papers/11501-12000/11709-PROOF.pdf
11710,A254314,PROOF,quadratic,papers/11501-12000/11710-PROOF.pdf
11711,A270661,PROOF,quadratic,papers/11501-12000/11711-PROOF.pdf
11712,A003440,PROOF,quadratic,papers/11501-12000/11712-PROOF.pdf
11713,A110521,PROOF,quadratic,papers/11501-12000/11713-PROOF.pdf
11714,A114190,PROOF,quadratic,papers/11501-12000/11714-PROOF.pdf
11715,A116387,PROOF,quadratic,papers/11501-12000/11715-PROOF.pdf
11716,A128096,PROOF,quadratic,papers/11501-12000/11716-PROOF.pdf
11717,A135052,PROOF,quadratic,papers/11501-12000/11717-PROOF.pdf
11718,A157021,PROOF,quadratic,papers/11501-12000/11718-PROOF.pdf
11719,A160823,PROOF,quadratic,papers/11501-12000/11719-PROOF.pdf
11720,A166287,PROOF,quadratic,papers/11501-12000/11720-PROOF.pdf
11721,A174808,PROOF,quadratic,papers/11501-12000/11721-PROOF.pdf
11722,A185089,PROOF,quadratic,papers/11501-12000/11722-PROOF.pdf
11723,A186940,PROOF,quadratic,papers/11501-12000/11723-PROOF.pdf
11724,A190736,PROOF,quadratic,papers/11501-12000/11724-PROOF.pdf
11725,A219314,PROOF,quadratic,papers/11501-12000/11725-PROOF.pdf
11726,A100095,PROOF,quadratic,papers/11501-12000/11726-PROOF.pdf
11727,A100097,PROOF,quadratic,papers/11501-12000/11727-PROOF.pdf
11728,A191313,PROOF,quadratic,papers/11501-12000/11728-PROOF.pdf
11729,A191790,PROOF,quadratic,papers/11501-12000/11729-PROOF.pdf
11730,A273351,PROOF,quadratic,papers/11501-12000/11730-PROOF.pdf
11731,A278472,PROOF,quadratic,papers/11501-12000/11731-PROOF.pdf
11732,A108296,PROOF,quadratic,papers/11501-12000/11732-PROOF.pdf
11733,A116391,PROOF,quadratic,papers/11501-12000/11733-PROOF.pdf
11734,A110198,PROOF,quadratic,papers/11501-12000/11734-PROOF.pdf
11735,A182879,PROOF,quadratic,papers/11501-12000/11735-PROOF.pdf
11736,A182887,PROOF,quadratic,papers/11501-12000/11736-PROOF.pdf
11737,A135925,PROOF,quadratic,papers/11501-12000/11737-PROOF.pdf
11738,A007901,PROOF,quadratic,papers/11501-12000/11738-PROOF.pdf
11739,A025256,PROOF,quadratic,papers/11501-12000/11739-PROOF.pdf
11740,A025258,PROOF,quadratic,papers/11501-12000/11740-PROOF.pdf
11741,A000781,PROOF,quadratic,papers/11501-12000/11741-PROOF.pdf
11742,A025245,PROOF,quadratic,papers/11501-12000/11742-PROOF.pdf
11743,A025257,PROOF,quadratic,papers/11501-12000/11743-PROOF.pdf
11744,A025269,PROOF,quadratic,papers/11501-12000/11744-PROOF.pdf
11745,A025270,PROOF,quadratic,papers/11501-12000/11745-PROOF.pdf
11746,A025275,PROOF,quadratic,papers/11501-12000/11746-PROOF.pdf
11747,A102880,PROOF,quadratic,papers/11501-12000/11747-PROOF.pdf
11748,A111053,PROOF,quadratic,papers/11501-12000/11748-PROOF.pdf
11749,A152120,PROOF,quadratic,papers/11501-12000/11749-PROOF.pdf
11750,A159771,PROOF,quadratic,papers/11501-12000/11750-PROOF.pdf
11751,A166694,PROOF,quadratic,papers/11501-12000/11751-PROOF.pdf
11752,A166696,PROOF,quadratic,papers/11501-12000/11752-PROOF.pdf
11753,A191796,PROOF,quadratic,papers/11501-12000/11753-PROOF.pdf
11754,A217711,PROOF,quadratic,papers/11501-12000/11754-PROOF.pdf
11755,A278023,PROOF,quadratic,papers/11501-12000/11755-PROOF.pdf
11756,A279014,PROOF,quadratic,papers/11501-12000/11756-PROOF.pdf
11757,A000483,PROOF,quadratic,papers/11501-12000/11757-PROOF.pdf
11758,A026030,PROOF,quadratic,papers/11501-12000/11758-PROOF.pdf
11759,A026031,PROOF,quadratic,papers/11501-12000/11759-PROOF.pdf
11760,A048775,PROOF,quadratic,papers/11501-12000/11760-PROOF.pdf
11761,A116409,PROOF,quadratic,papers/11501-12000/11761-PROOF.pdf
11762,A126322,PROOF,quadratic,papers/11501-12000/11762-PROOF.pdf
11763,A128750,PROOF,quadratic,papers/11501-12000/11763-PROOF.pdf
11764,A143955,PROOF,quadratic,papers/11501-12000/11764-PROOF.pdf
11765,A165203,PROOF,quadratic,papers/11501-12000/11765-PROOF.pdf
11766,A168505,PROOF,quadratic,papers/11501-12000/11766-PROOF.pdf
11767,A176605,PROOF,quadratic,papers/11501-12000/11767-PROOF.pdf
11768,A181933,PROOF,quadratic,papers/11501-12000/11768-PROOF.pdf
11769,A191585,PROOF,quadratic,papers/11501-12000/11769-PROOF.pdf
11770,A215973,PROOF,quadratic,papers/11501-12000/11770-PROOF.pdf
11771,A234269,PROOF,quadratic,papers/11501-12000/11771-PROOF.pdf
11772,A236407,PROOF,quadratic,papers/11501-12000/11772-PROOF.pdf
11773,A270363,PROOF,quadratic,papers/11501-12000/11773-PROOF.pdf
11774,A098521,PROOF,quadratic,papers/11501-12000/11774-PROOF.pdf
11775,A100096,PROOF,quadratic,papers/11501-12000/11775-PROOF.pdf
11776,A100099,PROOF,quadratic,papers/11501-12000/11776-PROOF.pdf
11777,A105849,PROOF,quadratic,papers/11501-12000/11777-PROOF.pdf
11778,A105864,PROOF,quadratic,papers/11501-12000/11778-PROOF.pdf
11779,A105865,PROOF,quadratic,papers/11501-12000/11779-PROOF.pdf
11780,A108308,PROOF,quadratic,papers/11501-12000/11780-PROOF.pdf
11781,A114194,PROOF,quadratic,papers/11501-12000/11781-PROOF.pdf
11782,A115967,PROOF,quadratic,papers/11501-12000/11782-PROOF.pdf
11783,A117186,PROOF,quadratic,papers/11501-12000/11783-PROOF.pdf
11784,A120010,PROOF,quadratic,papers/11501-12000/11784-PROOF.pdf
11785,A124431,PROOF,quadratic,papers/11501-12000/11785-PROOF.pdf
11786,A126568,PROOF,quadratic,papers/11501-12000/11786-PROOF.pdf
11787,A132364,PROOF,quadratic,papers/11501-12000/11787-PROOF.pdf
11788,A141342,PROOF,quadratic,papers/11501-12000/11788-PROOF.pdf
11789,A155051,PROOF,quadratic,papers/11501-12000/11789-PROOF.pdf
11790,A157002,PROOF,quadratic,papers/11501-12000/11790-PROOF.pdf
11791,A157100,PROOF,quadratic,papers/11501-12000/11791-PROOF.pdf
11792,A166076,PROOF,quadratic,papers/11501-12000/11792-PROOF.pdf
11793,A166300,PROOF,quadratic,papers/11501-12000/11793-PROOF.pdf
11794,A168503,PROOF,quadratic,papers/11501-12000/11794-PROOF.pdf
11795,A174107,PROOF,quadratic,papers/11501-12000/11795-PROOF.pdf
11796,A174169,PROOF,quadratic,papers/11501-12000/11796-PROOF.pdf
11797,A176332,PROOF,quadratic,papers/11501-12000/11797-PROOF.pdf
11798,A184018,PROOF,quadratic,papers/11501-12000/11798-PROOF.pdf
11799,A188312,PROOF,quadratic,papers/11501-12000/11799-PROOF.pdf
11800,A188482,PROOF,quadratic,papers/11501-12000/11800-PROOF.pdf
11801,A191782,PROOF,quadratic,papers/11501-12000/11801-PROOF.pdf
11802,A217333,PROOF,quadratic,papers/11501-12000/11802-PROOF.pdf
11803,A257072,PROOF,quadratic,papers/11501-12000/11803-PROOF.pdf
11804,A261681,PROOF,quadratic,papers/11501-12000/11804-PROOF.pdf
11805,A073155,PROOF,quadratic,papers/11501-12000/11805-PROOF.pdf
11806,A105524,PROOF,quadratic,papers/11501-12000/11806-PROOF.pdf
11807,A114589,PROOF,quadratic,papers/11501-12000/11807-PROOF.pdf
11808,A114590,PROOF,quadratic,papers/11501-12000/11808-PROOF.pdf
11809,A162481,PROOF,quadratic,papers/11501-12000/11809-PROOF.pdf
11810,A174783,PROOF,quadratic,papers/11501-12000/11810-PROOF.pdf
11811,A188460,PROOF,quadratic,papers/11501-12000/11811-PROOF.pdf
11812,A188464,PROOF,quadratic,papers/11501-12000/11812-PROOF.pdf
11813,A190725,PROOF,quadratic,papers/11501-12000/11813-PROOF.pdf
11814,A191526,PROOF,quadratic,papers/11501-12000/11814-PROOF.pdf
11815,A191531,PROOF,quadratic,papers/11501-12000/11815-PROOF.pdf
11816,A211278,PROOF,quadratic,papers/11501-12000/11816-PROOF.pdf
11817,A026327,PROOF,quadratic,papers/11501-12000/11817-PROOF.pdf
11818,A081207,PROOF,quadratic,papers/11501-12000/11818-PROOF.pdf
11819,A102882,PROOF,quadratic,papers/11501-12000/11819-PROOF.pdf
11820,A182881,PROOF,quadratic,papers/11501-12000/11820-PROOF.pdf
11821,A191309,PROOF,quadratic,papers/11501-12000/11821-PROOF.pdf
11822,A191319,PROOF,quadratic,papers/11501-12000/11822-PROOF.pdf
11823,A191790,PROOF,quadratic,papers/11501-12000/11823-PROOF.pdf
11824,A273351,PROOF,quadratic,papers/11501-12000/11824-PROOF.pdf
11825,A025248,PROOF,quadratic,papers/11501-12000/11825-PROOF.pdf
11826,A025249,PROOF,quadratic,papers/11501-12000/11826-PROOF.pdf
11827,A026017,PROOF,quadratic,papers/11501-12000/11827-PROOF.pdf
11828,A071717,PROOF,quadratic,papers/11501-12000/11828-PROOF.pdf
11829,A104722,PROOF,quadratic,papers/11501-12000/11829-PROOF.pdf
11830,A109263,PROOF,quadratic,papers/11501-12000/11830-PROOF.pdf
11831,A118093,PROOF,quadratic,papers/11501-12000/11831-PROOF.pdf
11832,A118974,PROOF,quadratic,papers/11501-12000/11832-PROOF.pdf
11833,A121320,PROOF,quadratic,papers/11501-12000/11833-PROOF.pdf
11834,A126323,PROOF,quadratic,papers/11501-12000/11834-PROOF.pdf
11835,A128723,PROOF,quadratic,papers/11501-12000/11835-PROOF.pdf
11836,A135334,PROOF,quadratic,papers/11501-12000/11836-PROOF.pdf
11837,A141351,PROOF,quadratic,papers/11501-12000/11837-PROOF.pdf
11838,A141353,PROOF,quadratic,papers/11501-12000/11838-PROOF.pdf
11839,A163824,PROOF,quadratic,papers/11501-12000/11839-PROOF.pdf
11840,A165201,PROOF,quadratic,papers/11501-12000/11840-PROOF.pdf
11841,A279014,PROOF,quadratic,papers/11501-12000/11841-PROOF.pdf
11842,A026027,PROOF,quadratic,papers/11501-12000/11842-PROOF.pdf
11843,A026135,PROOF,quadratic,papers/11501-12000/11843-PROOF.pdf
11844,A050168,PROOF,quadratic,papers/11501-12000/11844-PROOF.pdf
11845,A059279,PROOF,quadratic,papers/11501-12000/11845-PROOF.pdf
11846,A063395,PROOF,quadratic,papers/11501-12000/11846-PROOF.pdf
11847,A071722,PROOF,quadratic,papers/11501-12000/11847-PROOF.pdf
11848,A082134,PROOF,quadratic,papers/11501-12000/11848-PROOF.pdf
11849,A097331,PROOF,quadratic,papers/11501-12000/11849-PROOF.pdf
11850,A100193,PROOF,quadratic,papers/11501-12000/11850-PROOF.pdf
11851,A103973,PROOF,quadratic,papers/11501-12000/11851-PROOF.pdf
11852,A106181,PROOF,quadratic,papers/11501-12000/11852-PROOF.pdf
11853,A108623,PROOF,quadratic,papers/11501-12000/11853-PROOF.pdf
11854,A126180,PROOF,quadratic,papers/11501-12000/11854-PROOF.pdf
11855,A128732,PROOF,quadratic,papers/11501-12000/11855-PROOF.pdf
11856,A134389,PROOF,quadratic,papers/11501-12000/11856-PROOF.pdf
11857,A143013,PROOF,quadratic,papers/11501-12000/11857-PROOF.pdf
11858,A143954,PROOF,quadratic,papers/11501-12000/11858-PROOF.pdf
11859,A157418,PROOF,quadratic,papers/11501-12000/11859-PROOF.pdf
11860,A158196,PROOF,quadratic,papers/11501-12000/11860-PROOF.pdf
11861,A158197,PROOF,quadratic,papers/11501-12000/11861-PROOF.pdf
11862,A191585,PROOF,quadratic,papers/11501-12000/11862-PROOF.pdf
11863,A257290,PROOF,quadratic,papers/11501-12000/11863-PROOF.pdf
11864,A054341,PROOF,quadratic,papers/11501-12000/11864-PROOF.pdf
11865,A071715,PROOF,quadratic,papers/11501-12000/11865-PROOF.pdf
11866,A090413,PROOF,quadratic,papers/11501-12000/11866-PROOF.pdf
11867,A090826,PROOF,quadratic,papers/11501-12000/11867-PROOF.pdf
11868,A091699,PROOF,quadratic,papers/11501-12000/11868-PROOF.pdf
11869,A098664,PROOF,quadratic,papers/11501-12000/11869-PROOF.pdf
11870,A099363,PROOF,quadratic,papers/11501-12000/11870-PROOF.pdf
11871,A100098,PROOF,quadratic,papers/11501-12000/11871-PROOF.pdf
11872,A119975,PROOF,quadratic,papers/11501-12000/11872-PROOF.pdf
11873,A121724,PROOF,quadratic,papers/11501-12000/11873-PROOF.pdf
11874,A121725,PROOF,quadratic,papers/11501-12000/11874-PROOF.pdf
11875,A126931,PROOF,quadratic,papers/11501-12000/11875-PROOF.pdf
11876,A126932,PROOF,quadratic,papers/11501-12000/11876-PROOF.pdf
11877,A127363,PROOF,quadratic,papers/11501-12000/11877-PROOF.pdf
11878,A155051,PROOF,quadratic,papers/11501-12000/11878-PROOF.pdf
11879,A166078,PROOF,quadratic,papers/11501-12000/11879-PROOF.pdf
11880,A166588,PROOF,quadratic,papers/11501-12000/11880-PROOF.pdf
11881,A176006,PROOF,quadratic,papers/11501-12000/11881-PROOF.pdf
11882,A185087,PROOF,quadratic,papers/11501-12000/11882-PROOF.pdf
11883,A190724,PROOF,quadratic,papers/11501-12000/11883-PROOF.pdf
11884,A225887,PROOF,quadratic,papers/11501-12000/11884-PROOF.pdf
11885,A227081,PROOF,quadratic,papers/11501-12000/11885-PROOF.pdf
11886,A257178,PROOF,quadratic,papers/11501-12000/11886-PROOF.pdf
11887,A257388,PROOF,quadratic,papers/11501-12000/11887-PROOF.pdf
11888,A257838,PROOF,quadratic,papers/11501-12000/11888-PROOF.pdf
11889,A001712,PROOF,quadratic,papers/11501-12000/11889-PROOF.pdf
11890,A025175,PROOF,quadratic,papers/11501-12000/11890-PROOF.pdf
11891,A025577,PROOF,quadratic,papers/11501-12000/11891-PROOF.pdf
11892,A026023,PROOF,quadratic,papers/11501-12000/11892-PROOF.pdf
11893,A055217,PROOF,quadratic,papers/11501-12000/11893-PROOF.pdf
11894,A081052,PROOF,quadratic,papers/11501-12000/11894-PROOF.pdf
11895,A103821,PROOF,quadratic,papers/11501-12000/11895-PROOF.pdf
11896,A107231,PROOF,quadratic,papers/11501-12000/11896-PROOF.pdf
